RP Type,Property Reference      ,UPRN                    ,Parish                          ,Account Holder 1                                          ,Account Holder 2                                          ,Liable From  ,Property Name 1                                ,Property Name 2                                ,Address 1                                      ,Address 2                                      ,Address 3            ,Address 4            ,Post Code     ,Rateable Value,VO Code,Property Description                                      ,Charity,Discretionary,Mandatory,Disc Char Amt,Mand Char Amt,Charity Relief From,Rural,Disc Rural   ,Mand Rural   ,Disc Rural Amt,Mand Rural Amt,Rural From,SBRR,SBRR Amount,SBRR From ,S44,S44 Amount,S44 From  ,S49,S49 Amount,S49 Percent,S49 From  ,Local Discount,Local Amount,RHL,RHL Amount,RHL From,SSB,SSB Amount,SSB From,Transitional,Transitional Amount,Transitional From,Transitional To,Empty,Empty Amount,Empty From,Exempt,Exempt Amount,Exempt From,Exempt To  ,Exempt Type,Unnamed: 59,Latitude,Longitude
C,1.02248E+11,1.00062E+11,HAYWARDS HEATH,VYAN ENTERPRISE LIMITED,,2024-11-15 00:00:00,,,33-35 SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4LQ,42000,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-8383.2,Y,-8383.2,2024-11-15 00:00:00,N,0,,N,0,,,N,0,,N,0,,,,,50.990000,-0.100000
C,10240640718A,10070639810,HORSTED KEYNES,VZ FILMS LIMITED,,2021-05-01 00:00:00,,,UNIT 8 TOWN PLACE FARM,SLOOP LANE. SCAYNES HILL,HAYWARDS HEATH,WEST SUSSEX,RH17 7NP,1725,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-860.78,2021-05-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.040000,-0.110000
C,10183440012Z,1.00062E+11,EAST GRINSTEAD,W J ARMSTRONG LTD,,1995-04-01 00:00:00,12 LONDON ROAD,,12 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1AG,23250,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-4640.7,Y,-4640.7,2022-04-01 00:00:00,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
C,1.02214E+11,10090944593,HAYWARDS HEATH,WAITROSE LTD,,2017-03-24 00:00:00,,,6 CLAIR ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 3DP,910000,CS9,SUPERSTORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.995000,-0.090000
C,1.01865E+11,10070634708,EAST GRINSTEAD,WAITROSE LTD,,2005-11-10 00:00:00,,,WAITROSE,WEST STREET,EAST GRINSTEAD,WEST SUSSEX,RH19 4YZ,565000,CS9,SUPERSTORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
C,1.01031E+11,10070621158,BURGESS HILL,WAITROSE LTD,,1995-04-01 00:00:00,,,1 MARKET PLACE,BURGESS HILL,WEST SUSSEX,,RH15 9NP,685000,CS9,SUPERSTORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
C,1.01402E+11,1.00062E+11,CUCKFIELD,WARDEN PARK ACADEMY TRUST,,2011-09-01 00:00:00,,,WARDEN PARK SCHOOL,BROAD STREET,CUCKFIELD,HAYWARDS HEATH WEST SUSSEX,RH17 5DP,437500,EL,SCHOOL AND PREMISES,Y,0,80,0,-194250,2011-09-01 00:00:00,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
C,1.02236E+11,1.00062E+11,HAYWARDS HEATH,WARDEN PARK PRIMARY ACADEMY,,2012-01-01 00:00:00,,,WARDEN PARK PRIMARY ACADEMY,NEW ENGLAND ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 3JR,99500,EL,SCHOOL AND PREMISES,Y,0,80,0,-44178,2012-01-01 00:00:00,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.995000,-0.090000
C,1.02231E+11,1.00062E+11,HAYWARDS HEATH,WAREMOSS LIMITED,T/A KAMSONS PHARMACY,2021-09-01 00:00:00,,,NORTHLANDS PHARMACY,38 LARCH WAY,HAYWARDS HEATH,WEST SUSSEX,RH16 3TY,10500,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.995000,-0.090000
C,10160920766D,,CUCKFIELD RURAL,WARREN HOUSE ACCOUNTANTS LIMITED,,2020-12-07 00:00:00,,,UNIT 4 THE COURTYARD,HOLMSTED FARM STAPLEFIELD ROAD,CUCKFIELD HAYWARDS HEATH,WEST SUSSEX,RH17 5JT,10250,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5114.75,2020-12-07 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
C,10180920728Z,1.00062E+11,EAST GRINSTEAD,WARRENSIDE OC LTD,,2024-11-06 00:00:00,WARRENSIDE,,WARRENSIDE,COLLEGE LANE,EAST GRINSTEAD,WEST SUSSEX,RH19 3LR,17000,EX,TRAINING FACILITY AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,2024-11-06 00:00:00,N,0,,,,,51.115000,-0.015000
C,10102890197X,1.00062E+11,BURGESS HILL,WASHALON LTD,,2022-12-02 00:00:00,,,197 LOWER CHURCH ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9AA,6000,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2994,2022-12-02 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
C,1.02202E+11,10070636401,HAYWARDS HEATH,WASHINGTONS FISH & CHIPS LTD,,2024-05-07 00:00:00,,,56 AMERICA LANE,HAYWARDS HEATH,WEST SUSSEX,,RH16 3QB,5700,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2844.3,2024-05-10 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.995000,-0.090000
C,1.02248E+11,1.00062E+11,HAYWARDS HEATH,WATERSTONES BOOK SELLERS LTD,,1998-09-29 00:00:00,,,74-76 SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4LA,46750,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.990000,-0.100000
C,1.01834E+11,1.00062E+11,EAST GRINSTEAD,WATERSTONES BOOKSELLERS LTD,,1995-08-05 00:00:00,37 LONDON ROAD,,37 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1AW,32500,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
C,1.02805E+11,10070622878,HASSOCKS,WATT VAPES,,2022-03-01 00:00:00,58 KEYMER ROAD,,58 KEYMER ROAD,HASSOCKS,WEST SUSSEX,,BN6 8AR,6400,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3193.6,2022-03-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.900000,-0.180000
C,1.03201E+11,10070640012,LINDFIELD RURAL,WAUGH & CO,,2003-04-01 00:00:00,UNIT 8 HANGMANS ACRE FARM,,UNIT 8 HANGMANS ACRE FARM,ARDINGLY ROAD. LINDFIELD,HAYWARDS HEATH,WEST SUSSEX,RH16 2HZ,3100,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-286.15,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.010000,-0.060000
C,1.03201E+11,10070640008,LINDFIELD RURAL,WAUGH & CO,,2004-06-01 00:00:00,UNIT 4 HANGMANS ACRE FARM,,UNIT 4 HANGMANS ACRE FARM,ARDINGLY ROAD. LINDFIELD,HAYWARDS HEATH,WEST SUSSEX,RH16 2HZ,3600,IF3,WORKSHOP,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-337.53,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.010000,-0.060000
C,1.03201E+11,10070640007,LINDFIELD RURAL,WAUGH & CO,,2017-09-15 00:00:00,,,UNIT 3 HANGMANS ACRE FARM,ARDINGLY ROAD. LINDFIELD,HAYWARDS HEATH,WEST SUSSEX,RH16 2HZ,4250,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-409.71,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.010000,-0.060000
C,1.02234E+11,10090016922,HAYWARDS HEATH,WAUGH & CO,,2018-02-01 00:00:00,,,UNIT 4 MILL GREEN BUSINESS ESTATE,MILL GREEN ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1XQ,48000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.005000,-0.080000
C,10240270703Z,10070639796,HORSTED KEYNES,WD SYSTEMS LTD,,2019-02-01 00:00:00,,,UNIT C3 FIRST FLOOR,HORSTED KEYNES BUSINESS PARK,HORSTED KEYNES,HAYWARDS HEATH. WEST SUSSEX,RH17 7BA,4950,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2470.05,2019-02-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.040000,-0.110000
C,1.02403E+11,10090942656,HORSTED KEYNES,WD SYSTEMS LTD,,2016-07-01 00:00:00,,,ROOM 8 UNIT D1,HORSTED KEYNES BUSINESS PARK,HORSTED KEYNES,HAYWARDS HEATH WEST SUSSEX,RH17 7BA,1525,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.040000,-0.110000
C,1.01821E+11,10095671432,EAST GRINSTEAD,WE BUY ANY CAR LIMITED,,2021-11-01 00:00:00,,,WE BUY ANY CAR KIOSK,EAST GRINSTEAD RAILWAY STATION,CAR PARK GROSVENOR ROAD,EAST GRINSTEAD WEST SUSSEX,RH19 1HS,12000,CS4,Kiosk and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-224.55,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.125000,-0.035000
C,1.03206E+11,10090944194,LINDFIELD RURAL,WE WANT YOUR CAR SUSSEX LTD,,2015-05-01 00:00:00,,,UNIT 12 HOOKLANDS FARM,LEWES ROAD,SCAYNES HILL,HAYWARDS HEATH WEST SUSSEX,RH17 7NG,17000,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-5944.64,N,0,,Y,-5944.64,2023-04-01 00:00:00,Y,-738.36,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.040000,-0.110000
C,1.02806E+11,10070635397,HASSOCKS,WEALD LAWN TENNIS & SQUASH,RACQUETS CLUB,2000-04-01 00:00:00,,,TENNIS COURTS,SOUTH BANK,CLAYTON. HASSOCKS,WEST SUSSEX,BN6 8JP,17000,LX,TENNIS CLUB AND PREMISES,Y,20,80,0,-6786.4,2012-04-01 00:00:00,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.900000,-0.180000
C,1.01833E+11,10096790352,EAST GRINSTEAD,WEALD PROPERTIES LIMITED,,2024-11-16 00:00:00,,,SHOW FLAT 5 WHITTAKER HOUSE,1 LEPPARD WALK,EAST GRINSTEAD,WEST SUSSEX,RH19 3BY,15000,CX,Show Flat and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.115000,-0.015000
C,10503120999Z,10090015862,ASHURST WOOD,WEALD PROPERTY INVESTMENTS LTD,,2024-03-29 00:00:00,,,ROOMS F6 & F7 1ST FLOOR,WEALDEN HOUSE,LEWES ROAD EAST GRINSTEAD,WEST SUSSEX,RH19 3TB,1750,CS3,BEAUTY SALON AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,873.25,2024-03-29 00:00:00,Y,873.25,2024-03-29 00:00:00,2026-04-01 00:00:00,RV,,51.115000,-0.015000
C,1.05031E+11,,ASHURST WOOD,WEALD PROPERTY INVESTMENTS LTD,,2023-09-30 00:00:00,,,ROOMS G10 G11 & G12 GND FLR,WEALDEN HOUSE LEWES ROAD,EAST GRINSTEAD,WES SUSSEX,RH19 3TB,4450,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,2023-09-30 00:00:00,N,0,,,,,51.115000,-0.015000
C,10182858005X,10070634108,EAST GRINSTEAD,WEALDEN EMBROIDERY & PRINT LTD,,2010-04-19 00:00:00,,,UNIT 5 AT 4 IMBERHORNE WAY,EAST GRINSTEAD,WEST SUSSEX,,RH19 1RL,17500,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-6124.75,N,0,,Y,-6124.75,2023-04-01 00:00:00,Y,-807.75,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.125000,-0.035000
C,1.02803E+11,10090941579,HASSOCKS,WEALDEN LEISURE LTD,T/A FREEDOM LEISURE,2010-04-01 00:00:00,,,HASSOCKS SPORTS CENTRE,DALE AVENUE,HASSOCKS,WEST SUSSEX,BN6 8LP,145000,LI,SPORTS CENTRE AND PREMISES,Y,20,80,0,-64380,2025-04-01 00:00:00,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.900000,-0.180000
C,10185000008Z,1.00062E+11,EAST GRINSTEAD,WEEKES RETAIL & INVESTMENT LTD,T/A WEEKES FOOD AND WINE,2023-09-29 00:00:00,8 RAILWAY APPROACH,,8 RAILWAY APPROACH,EAST GRINSTEAD,WEST SUSSEX,,RH19 1BP,11000,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5489,2023-09-29 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
C,10300840077Z,1.00062E+11,LINDFIELD,WELL IN MIND LTD,,2023-07-01 00:00:00,77A HIGH STREET,,77A HIGH STREET,LINDFIELD,HAYWARDS HEATH,WEST SUSSEX,RH16 2HN,7000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3493,2023-07-27 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.010000,-0.060000
C,1.01057E+11,1.00062E+11,BURGESS HILL,WELLESLEY INVESTMENT MANAGMENT,LTD,2014-04-24 00:00:00,,,WELLESLEY HOUSE,50 VICTORIA ROAD,BURGESS HILL,WEST SUSSEX,RH15 9LH,56000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
C,1.04007E+11,10070623878,SLAUGHAM,WESSEX REALTY LTD,,2025-10-04 00:00:00,,,UNIT 4 THE PAVILIONS,BRIGHTON ROAD,PEASE POTTAGE,CRAWLEY WEST SUSSEX,RH11 9BJ,15750,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,2025-10-04 00:00:00,N,0,,,,,51.095000,-0.240000
C,1.04604E+11,10070635130,WEST HOATHLY,WEST HOATHLY BOWLS CLUB,,1995-04-01 00:00:00,,,BOWLING GREEN,HOOK LANE,WEST HOATHLY,EAST GRINSTEAD WEST SUSSEX,RH19 4PT,6300,LC1,BOWLING CLUB & PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3143.7,2006-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
C,1.04608E+11,,WEST HOATHLY,WEST HOATHLY GARAGE LTD,,2020-04-01 00:00:00,WEST HOATHLY GARAGE,,WEST HOATHLY GARAGE,TOP ROAD,SHARPTHORNE,EAST GRINSTEAD WEST SUSSEX,RH19 4QL,46000,CG1,VEHICLE REPAIR WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-9181.6,Y,-9181.6,2024-04-01 00:00:00,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
C,1.04604E+11,10070640187,WEST HOATHLY,WEST HOATHLY LAWN TENNIS CLUB,,1997-08-01 00:00:00,,,NORTH TENNIS COURT,HOOK LANE,WEST HOATHLY,EAST GRINSTEAD WEST SUSSEX,RH19 4PT,600,LX,TENNIS COURT,Y,100,0,0,0,1997-08-01 00:00:00,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
C,1.04604E+11,10070640188,WEST HOATHLY,WEST HOATHLY LAWN TENNIS CLUB,,1995-04-01 00:00:00,,,SOUTH TENNIS COURT,HOOK LANE,WEST HOATHLY,EAST GRINSTEAD WEST SUSSEX,RH19 4PT,600,LX,TENNIS COURT,N,0,0,0,0,,N,0,0,0,0,,Y,-299.4,2017-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
C,1.04604E+11,1.00063E+11,WEST HOATHLY,WEST HOATHLY SCOUT GROUP,,1995-04-01 00:00:00,BOY SCOUT HUT,,BOY SCOUT HUT,HILL TOP ROAD,WEST HOATHLY,EAST GRINSTEAD WEST SUSSEX,RH19 4QJ,1975,LC3,HALL AND PREMISES,Y,20,80,0,-788.42,1995-04-01 00:00:00,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
C,1.04605E+11,10070627141,WEST HOATHLY,WEST HOATHLY VILLAGE HALL,,1995-04-01 00:00:00,VILLAGE HALL,,VILLAGE HALL,NORTH LANE,WEST HOATHLY,EAST GRINSTEAD WEST SUSSEX,RH19 4QG,4250,LC3,HALL AND PREMISES,Y,20,80,0,-1696.6,1995-04-01 00:00:00,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
C,1.00201E+11,10070635533,ALBOURNE,WEST PARK CONTRACTING LTD,,2021-08-14 00:00:00,,,UNITS 1 & 2 HIGH CROSS FARM,HENFIELD ROAD. ALBOURNE,HASSOCKS,WEST SUSSEX,BN6 9JH,27000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.920000,-0.150000
C,1.01046E+11,10070639004,BURGESS HILL,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,SOUTHWAY JUNIOR SCHOOL,,SOUTHWAY JUNIOR SCHOOL,SOUTHWAY,BURGESS HILL,WEST SUSSEX,RH15 9SU,61000,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
C,1.00805E+11,10070638812,BOLNEY,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,,,BOLNEY C OF E PRIMARY SCHOOL,THE STREET,BOLNEY,HAYWARDS HEATH WEST SUSSEX,RH17 5QP,29750,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
C,1.01807E+11,10070633614,EAST GRINSTEAD,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,ST PETERS R C PRIMARY SCHOOL,,ST PETERS R C PRIMARY SCHOOL,CHAPMANS LANE,EAST GRINSTEAD,WEST SUSSEX,RH19 1JB,46000,EL,SCHOOL AND PREMISES,Y,0,80,0,-18363.2,1995-04-01 00:00:00,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
C,1.01831E+11,10070639314,EAST GRINSTEAD,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,ESTCOTS PRIMARY SCHOOL,,ESTCOTS PRIMARY SCHOOL,LEWES ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 3TY,145000,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.115000,-0.015000
C,1.01831E+11,10070634189,EAST GRINSTEAD,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,,,SACKVILLE SCHOOL,LEWES ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 3TY,397500,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.115000,-0.015000
C,1.01841E+11,10070639384,EAST GRINSTEAD,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,THE MEADS COUNTY PRIMARY SCHL,,THE MEADS COUNTY PRIMARY SCHL,MILL WAY,EAST GRINSTEAD,WEST SUSSEX,RH19 4DD,80000,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
C,1.02804E+11,10090018663,HASSOCKS,WEST SUSSEX COUNTY COUNCIL,,2011-09-14 00:00:00,,,ROUNDABOUT AT JUNCTION OF JANE,MURRAY WAY AND COULSTOCK ROAD,JANE MURRAY WAY,BURGESS HILL. WEST SUSSEX,RH15 9XA,225,CA,ADVERTISING RIGHT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
C,1.01051E+11,10094498634,BURGESS HILL,WEST SUSSEX COUNTY COUNCIL,,2019-12-03 00:00:00,,,15-19 THE MARTLETS,BURGESS HILL,WEST SUSEX,,RH15 9NN,52500,CS,LIBRARY & PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
C,1.02805E+11,10014104048,HASSOCKS,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,,,HASSOCKS LIBRARY,9 EWART CLOSE,HASSOCKS,WEST SUSSEX,BN6 8FJ,6800,EM,LIBRARY AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.900000,-0.180000
C,1.04401E+11,10070638368,TWINEHAM,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,,,TWINEHAM C OF E PRIMARY SCHOOL,CHURCH LANE,TWINEHAM,HAYWARDS HEATH WEST SUSSEX,RH17 5NR,15000,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
C,1.00404E+11,1.00062E+11,ARDINGLY,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,,,ST PETERS C OF E SCHOOL,HOLMANS,ARDINGLY,HAYWARDS HEATH WEST SUSSEX,RH17 6UQ,32000,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.030000,-0.120000
C,1.02611E+11,1.00062E+11,HURSTPIERPOINT,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,,,FIRE STATION,CUCKFIELD ROAD,HURSTPIERPOINT,HASSOCKS WEST SUSSEX,BN6 9RT,15750,MS1,FIRE STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.920000,-0.150000
C,1.01602E+11,1.00062E+11,CUCKFIELD RURAL,WEST SUSSEX COUNTY COUNCIL,,1995-04-01 00:00:00,,,ST MARKS COUNTY PRIMARY SCHOOL,BRANTRIDGE LANE,STAPLEFIELD,HAYWARDS HEATH WEST SUSSEX,RH17 6EN,26500,EL,SCHOOL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.030000,-0.120000
C,1.01009E+11,10090018652,BURGESS HILL,WEST SUSSEX COUNTY COUNCIL,,2011-09-14 00:00:00,,,ROUNDABOUT AT JUNCTION OF QUEEN,ELIZABETH AVE AND CIVIC WAY,BURGESS HILL,WEST SUSSEX,RH15 9AR,300,CA,ADVERTISING RIGHT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
C,1.02211E+11,10090018656,HAYWARDS HEATH,WEST SUSSEX COUNTY COUNCIL,,2011-09-14 00:00:00,,,ROUNDABOUT AT JUNCTION OF A273,AND BUTLERS GREEN ROAD,BUTLERS GREEN ROAD,HAYWARDS HEATH. WEST SUSSEX,RH16 4BW,225,CA,ADVERTISING RIGHT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.990000,-0.100000
C,10280440702X,10090018664,HASSOCKS,WEST SUSSEX COUNTY COUNCIL,,2011-09-14 00:00:00,,,ROUNDABOUT AT JUNCTION OF JANE,MURRAY WAY AND YORK ROAD,JANE MURRAY WAY,BURGESS HILL. WEST SUSSEX,RH15 9XT,150,CA,ADVERTISING RIGHT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
